date,value__abs_energy_lme_price_3features_4_weeks,value__abs_energy_peru_producer_price_index_12_weeks,value__absolute_maximum_sp_metals_price_4_weeks,"value__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)_peru_consumer_price_index_4_weeks","value__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)_peru_consumer_price_index_9_weeks","value__fft_coefficient__attr_""real""__coeff_0_lme_price_3features_2_weeks",value__maximum_lme_price_3features_12_weeks,value__maximum_lme_price_smooth_4_weeks,value__median_peru_producer_price_index_4_weeks,value__minimum_lme_price_3features_9_weeks,value__minimum_log10_hongqiao_volume_12_weeks,value__quantile__q_0.1_hongqiao_price_12_weeks,value__quantile__q_0.3_bloomberg_metals_price_9_weeks,value__quantile__q_0.4_lme_price_smooth_2_weeks,value__quantile__q_0.4_sp_metals_price_12_weeks,value__quantile__q_0.6_mosexchange_price_12_weeks,value__quantile__q_0.6_norsk_hydro_price_9_weeks,value__quantile__q_0.6_peru_producer_price_index_9_weeks,value__quantile__q_0.8_sp_metals_price_12_weeks,value__quantile__q_0.9_export_china_value_12_weeks,value__root_mean_square_lme_price_3features_9_weeks,lme_price_smooth
2024-01-07,20149222.251683675,217356.65409795914,3100.457142857143,43.12348902568761,152.6593562923435,4628.535714285715,2358.4500000000003,2268.828571428571,135.07,2153.714285714286,7.177847705084977,5.846285714285714,138.624,2225.3522448979593,2630.157142857143,8168.134571428572,64.51828525714286,134.95685714285713,2852.2914285714287,2952417.0,2235.436122628052,2300.3646258503404
2024-01-14,20818330.20193878,217340.55009795917,3100.457142857143,43.12348902568761,152.62183727026792,4662.271428571428,2358.4500000000003,2300.3646258503404,135.07,2153.714285714286,7.177847705084977,5.838821428571428,138.624,2281.442993197279,2677.677142857143,8082.38,65.00628514285715,134.95685714285713,2972.857142857143,2949111.257142857,2241.558785884999,2208.591836734694
2024-01-21,21016478.196836732,217227.97329795916,3100.457142857143,43.12348902568761,152.5423869061604,4538.392857142857,2358.4500000000003,2300.3646258503404,134.62,2153.714285714286,7.149628988573225,5.820285714285714,137.69028571428572,2245.3009523809524,2741.852857142857,8082.38,65.06228522857143,134.95685714285713,2987.9435714285714,2949111.257142857,2240.3290865097647,2156.884353741497
2024-01-28,20615900.480306122,217115.39649795918,3100.457142857143,43.098763808481074,152.43080731213854,4414.642857142857,2358.4500000000003,2300.3646258503404,133.99,2153.714285714286,7.149628988573225,5.783142857142858,136.74114285714285,2177.5673469387757,2787.054285714286,8082.38,65.06228522857143,134.95685714285713,2987.9435714285714,2976863.657142857,2236.109918158863,2149.0238095238096
2024-02-04,19997566.327806123,216982.10397551022,3000.1892857142857,43.063961977399295,152.2982334038098,4403.571428571428,2358.4500000000003,2300.3646258503404,133.81,2153.714285714286,7.149628988573225,5.6938571428571425,136.74114285714285,2152.1680272108847,2829.8171428571427,8082.38,65.06228522857143,134.95685714285713,2987.9435714285714,2983253.0,2235.825632728542,2212.37074829932
2024-02-11,19751830.31632653,216711.23473469392,2938.9607142857144,43.053997279719624,152.16550809395005,4473.357142857143,2358.4500000000003,2212.37074829932,133.81,2153.714285714286,7.149628988573225,5.686,136.74114285714285,2174.3625850340136,2870.9357142857143,8082.38,65.06228522857143,134.89,2987.9435714285714,2983253.0,2241.2458277275437,2196.799319727891
2024-02-18,19693583.096938774,216294.3091346939,2934.0285714285715,43.053997279719624,152.13363411538572,4471.357142857143,2358.4500000000003,2212.37074829932,133.6042857142857,2180.0714285714284,7.149628988573225,5.681971428571428,136.74114285714285,2203.027891156463,2877.0642857142857,8088.558285714285,65.06228522857143,134.098,2987.9435714285714,3013098.8,2248.585302615978,2193.7346938775513
2024-02-25,19886094.56632653,215877.3835346939,2934.0285714285715,43.09108510552943,152.08430014513263,4445.285714285714,2358.4500000000003,2212.37074829932,133.1242857142857,2180.0714285714284,6.888825834240895,5.681971428571428,135.6102857142857,2194.960544217687,2878.5857142857144,8120.1417142857135,64.38799985714284,133.81,2987.9435714285714,3056209.4,2252.2898026684047,2184.112244897959
2024-03-03,19809838.969387755,215435.10315918367,2934.0285714285715,43.17790315624125,152.02190461748904,4430.071428571428,2358.4500000000003,2212.37074829932,132.85,2180.0714285714284,6.888825834240895,5.681971428571428,135.6102857142857,2187.9612244897958,2878.5857142857144,8120.1417142857135,61.929142771428566,133.81,2987.9435714285714,3060631.0,2245.2342540415557,2155.687074829932
2024-03-10,19614417.80612245,214840.32075918367,2907.8857142857146,43.22772664463959,151.97281855686265,4412.285714285714,2358.4500000000003,2196.799319727891,132.85,2180.0714285714284,6.888825834240895,5.681971428571428,135.6102857142857,2167.057142857143,2892.382142857143,8120.1417142857135,61.19942862857143,133.72771428571428,2987.9435714285714,3060631.0,2227.949762479543,2185.520408163265
2024-03-17,19712006.82653061,213988.75025918367,2964.1428571428573,43.22772664463959,152.01893289534846,4449.357142857143,2358.4500000000003,2193.7346938775513,132.85,2180.0714285714284,6.888825834240895,5.681971428571428,135.6102857142857,2167.6204081632654,2914.628571428572,8153.905,60.216571085714286,133.28885714285713,2992.98,3060631.0,2221.083304077268,2209.0986394557826
2024-03-24,19891509.683673467,213137.17975918367,2964.1428571428573,43.22772664463959,152.130256835732,4507.142857142857,2358.4500000000003,2209.0986394557826,132.365,2180.0714285714284,6.888825834240895,5.681971428571428,135.62857142857143,2194.951700680272,2904.8771428571426,8181.785428571429,58.88057094285715,132.85,2959.1064285714288,3436966.0,2224.367967253057,2226.4285714285716
2024-03-31,20268894.50510204,212285.60925918364,2964.1428571428573,43.23157278953838,152.27798849155016,4554.0,2303.8214285714284,2226.4285714285716,131.88,2206.0,6.888825834240895,5.681971428571428,136.84857142857143,2216.0306122448983,2904.8771428571426,8205.968571428572,58.88057094285715,132.85,2945.6435714285712,3478781.0,2236.631537838636,2261.112244897959
