date,lme_price,lme_price_3features,lme_volume,bloomberg_metals_price,bloomberg_metals_change,ftse_index,ftse_index_change,sp_metals_price,sp_metals_change,mosexchange_price,mosexchange_change,baltic_dry_index,baltic_dry_index_change,usd_clp_price,usd_clp_change,usd_cny_price,usd_cny_change,usd_jpy_price,usd_jpy_change,usd_eur_price,usd_eur_change,usd_rub_price,usd_rub_change,dxy_price,dxy_change,chalco_price,chalco_volume,hongqiao_price,hongqiao_volume,norsk_hydro_price,norsk_hydro_volume,rusal_price,rusal_volume,alcoa_price,alcoa_volume,kaiser_price,kaiser_volume,australia_fed_rate_value,brazil_pmi_value,brazil_inflation_value,brazil_fed_rate_value,china_gdp_value,china_pmi_value,china_inflation_value,china_fed_rate_value,china_composite_pmi_value,peru_gdp_value,peru_fed_rate_value,peru_producer_price_index,peru_consumer_price_index,usa_gdp_value,usa_fed_rate_value,usa_inflation_value,usa_pmi_value,import_brazil_value,export_brazil_value,import_usa_value,export_usa_value,import_china_value,export_china_value,import_australia_value,export_australia_value
2023-01-19,2541.0,2571.0,385850.0,176.88,0.49,11820.8,0.42,2796.6,-0.17,5995.87,-1.36,801.0,-8.35,822.44,-0.09,6.7738,0.43,128.42,-0.36,0.9233,-0.32,68.8,0.08,128.42,-0.36,4.01,24297151.0,8.66,5779193.0,79.879997,6535584.0,4.03,434000.0,49.52,12142700.0,85.620003,107800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,2585.5,2614.0,381175.0,176.38,-0.28,11891.53,0.6,2864.6,2.43,5994.04,-0.03,763.0,-4.74,814.25,-1.0,6.7825,0.13,129.57,0.9,0.921,-0.25,68.83,0.04,129.57,0.9,4.08,31439559.0,8.95,13377805.0,80.260002,3699695.0,4.1,659000.0,51.0,6098000.0,85.260002,147100.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,2593.0,2619.5,375950.0,176.07,-0.18,,,2874.2,0.33,6033.55,0.66,740.0,-3.01,813.03,-0.15,6.7845,0.03,130.66,0.84,0.9198,-0.13,68.925,0.14,130.66,0.84,,,,,81.779999,2142107.0,,,51.75,4311400.0,85.800003,74500.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-24,2594.5,2627.0,381550.0,177.28,0.69,,,2877.5,0.11,6023.5,-0.17,721.0,-2.57,801.2,-1.46,6.7845,0.0,130.15,-0.39,0.9189,-0.1,69.0,0.11,130.15,-0.39,,,,,80.199997,3280992.0,,,52.869999,5561500.0,85.169998,95100.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-25,2606.0,2638.5,381550.0,178.09,0.46,,,2914.3,1.28,6065.53,0.7,703.0,-2.5,803.15,0.24,6.7839,-0.01,129.59,-0.43,0.9158,-0.34,69.305,0.44,129.59,-0.43,,,,,81.220001,3364054.0,,,52.189999,4584100.0,88.080002,70600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-26,2598.0,2642.0,419425.0,178.81,0.4,,,2935.8,0.74,6141.65,1.25,677.0,-3.7,802.03,-0.14,6.7845,0.01,130.21,0.48,0.918,0.24,69.265,-0.06,130.21,0.48,4.21,74629451.0,9.12,10870867.0,80.059998,4042895.0,4.1,1386432.0,52.110001,3967400.0,89.18,45600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-27,2597.0,2638.0,415525.0,176.61,-1.23,,,2925.2,-0.36,6210.7,1.12,676.0,-0.15,805.73,0.46,6.7834,-0.02,129.85,-0.28,0.9199,0.21,69.46,0.28,129.85,-0.28,4.27,21619277.0,9.14,4492310.0,81.139999,3447213.0,4.1,339000.0,52.75,4772500.0,87.089996,51300.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,2577.0,2615.0,411650.0,176.2,-0.23,11993.41,0.86,2892.4,-1.12,6333.77,1.98,680.0,0.59,806.8,0.13,6.748,-0.52,130.44,0.45,0.9218,0.21,70.405,1.36,130.44,0.45,4.16,39651827.0,8.91,31996335.0,80.779999,2442501.0,4.06,470000.0,50.34,4370000.0,85.669998,48600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-01-31,2533.5,2574.0,407325.0,178.03,1.04,11894.22,-0.83,2925.5,1.14,6391.72,0.91,681.0,0.15,795.48,-1.4,6.754,0.09,130.09,-0.27,0.9205,-0.14,69.82,-0.83,130.09,-0.27,4.17,46682051.0,9.06,24698974.0,80.339996,4906670.0,4.02,665000.0,52.240002,4638800.0,87.519997,135800.0,3.1,49.9,5.77,13.75,,49.2,0.8,3.65,51.1,,,134.77,108.7,,4.5,0.5,46.8,173991.0,126027.0,2419125.0,1145510.0,762089.0,3176244.0,207867.0,354106.0
2023-02-01,2611.0,2644.0,404150.0,174.7,-1.87,12017.29,1.03,2980.8,1.89,6463.09,1.12,668.0,-1.91,786.1,-1.18,6.7406,-0.2,128.93,-0.89,0.9098,-1.16,70.1975,0.54,128.93,-0.89,4.36,53214137.0,9.3,34191578.0,80.800003,4862983.0,4.09,374000.0,54.580002,5479100.0,89.839996,221500.0,,,,13.75,,,,3.65,,,,,,,4.75,,,,,,,,,,
2023-02-02,2572.5,2609.0,399600.0,174.98,0.16,12052.67,0.29,2997.3,0.55,6604.31,2.19,640.0,-4.19,779.55,-0.83,6.7289,-0.17,128.65,-0.22,0.9163,0.71,70.455,0.37,128.65,-0.22,4.36,28013641.0,9.28,20076906.0,80.199997,5305261.0,4.04,650000.0,53.66,4665600.0,92.730003,118500.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-03,2560.0,2594.0,395250.0,170.9,-2.33,11892.33,-1.33,2965.7,-1.05,6546.79,-0.87,621.0,-2.97,795.65,2.07,6.7733,0.66,131.17,1.96,0.9262,1.08,70.6,0.21,131.17,1.96,4.16,44186048.0,8.88,24734638.0,80.599998,4670167.0,4.06,472000.0,52.740002,3546200.0,93.919998,111100.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,2486.5,2527.0,392200.0,167.46,-2.01,11687.49,-1.72,2915.0,-1.71,6588.65,0.64,608.0,-2.09,803.29,0.96,6.7918,0.27,132.65,1.13,0.9316,0.58,70.95,0.5,132.65,1.13,4.0,78971195.0,8.48,35042564.0,80.760002,4671543.0,4.06,399000.0,52.02,5405100.0,89.160004,113400.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-07,2472.5,2514.0,390200.0,167.91,0.27,11692.97,0.05,2931.8,0.57,6513.9,-1.13,601.0,-1.15,792.94,-1.29,6.791,-0.01,131.05,-1.21,0.9321,0.05,71.15,0.28,131.05,-1.21,4.21,61794971.0,8.57,19016295.0,82.260002,5161682.0,4.0,1069026.0,53.240002,4359400.0,90.110001,82100.0,3.35,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-08,2469.0,2508.0,495750.0,166.71,-0.71,11639.98,-0.45,2852.9,-2.69,6494.45,-0.3,603.0,0.33,801.0,1.02,6.7872,-0.06,131.37,0.24,0.9334,0.14,72.3025,1.62,131.37,0.24,4.23,20778082.0,8.68,12255493.0,82.220001,3510194.0,3.99,103000.0,50.619999,4649500.0,86.760002,98800.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-09,2424.5,2467.0,490550.0,169.55,1.7,11792.12,1.31,2827.0,-0.91,6555.77,0.94,592.0,-1.82,800.5,-0.06,6.7782,-0.13,131.56,0.14,0.9311,-0.25,73.0,0.96,131.56,0.14,4.3,15051868.0,8.75,9754500.0,80.379997,4461001.0,3.95,740000.0,50.009998,4197600.0,84.980003,79300.0,,,,,,,,3.65,,,7.75,,,,,,,,,,,,,,
2023-02-10,2435.0,2466.0,486925.0,165.05,-2.65,11704.21,-0.75,2828.5,0.05,6551.56,-0.06,602.0,1.69,798.09,-0.3,6.807,0.42,131.41,-0.11,0.9362,0.55,73.39,0.53,131.41,-0.11,4.15,28781641.0,8.56,8436000.0,80.0,5221749.0,3.91,665000.0,48.689999,4612600.0,83.889999,94200.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,2382.5,2424.0,576775.0,164.53,-0.31,11763.22,0.5,2836.5,0.28,6583.88,0.49,616.0,2.33,795.5,-0.32,6.8215,0.21,132.4,0.75,0.9326,-0.38,73.825,0.59,132.4,0.75,4.2,21697865.0,8.51,10029581.0,78.720001,5047488.0,3.92,246000.0,47.950001,3334100.0,85.330002,55600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-14,2391.0,2420.0,601600.0,164.34,-0.11,11794.89,0.27,2903.8,2.37,6447.72,-2.07,563.0,-8.6,784.7,-1.36,6.8255,0.06,133.11,0.54,0.9312,-0.15,73.8,-0.03,133.11,0.54,4.19,17703400.0,8.49,11015698.0,76.800003,7143627.0,4.0,131000.0,48.93,4296200.0,89.010002,87300.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-15,2367.0,2393.0,602150.0,161.85,-1.52,11681.95,-0.96,2903.0,-0.03,6200.89,-3.83,541.0,-3.91,791.78,0.9,6.851,0.37,134.11,0.75,0.9354,0.45,74.5725,1.05,134.11,0.75,4.15,17794025.0,8.34,17939003.0,75.199997,4212152.0,3.95,52000.0,48.41,3623800.0,89.910004,153000.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-16,2341.5,2382.0,597825.0,163.48,1.01,11556.47,-1.07,2926.9,0.82,6135.49,-1.05,530.0,-2.03,791.05,-0.09,6.859,0.12,133.94,-0.13,0.937,0.17,74.855,0.38,133.94,-0.13,4.0,36771775.0,7.99,35369386.0,77.260002,3821319.0,3.95,290000.0,48.77,5437500.0,88.629997,90000.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-17,2335.0,2374.0,591950.0,163.14,-0.21,11380.79,-1.52,2876.3,-1.73,6195.77,0.98,538.0,1.51,787.82,-0.41,6.8661,0.1,134.15,0.16,0.935,-0.21,74.29,-0.75,134.15,0.16,4.06,11686945.0,8.28,29539781.0,77.360001,3996527.0,3.9,326000.0,46.889999,5550600.0,88.080002,128600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,2392.0,2430.0,585750.0,,,11662.0,2.47,,,6281.97,1.39,552.0,2.6,798.25,1.32,6.8541,-0.17,134.23,0.06,0.9358,0.09,74.5,0.28,134.23,0.06,4.37,56888004.0,9.1,78701437.0,80.919998,4271417.0,3.95,700002.0,,,,,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-21,2430.5,2472.0,581300.0,168.42,3.24,11678.46,0.14,2799.5,-2.67,6397.36,1.84,594.0,7.61,803.13,0.61,6.87,0.23,134.99,0.57,0.939,0.34,75.0475,0.73,134.99,0.57,4.39,38484124.0,9.2,40670486.0,80.940002,3507642.0,4.0,399895.0,48.07,5382000.0,85.080002,102700.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-22,2385.5,2429.0,574025.0,165.56,-1.7,11549.64,-1.1,2804.5,0.18,6391.75,-0.09,674.0,13.47,800.88,-0.28,6.8908,0.3,134.9,-0.07,0.943,0.43,75.0,-0.06,134.9,-0.07,4.39,28508911.0,9.01,26277824.0,77.839996,5330644.0,3.98,277000.0,48.98,7719800.0,85.07,168100.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-23,2368.5,2408.0,568800.0,161.92,-2.2,11555.62,0.05,2776.9,-0.98,,,816.0,21.07,807.4,0.81,6.9075,0.24,134.7,-0.15,0.9436,0.06,,,134.7,-0.15,4.32,23637367.0,8.85,10823470.0,78.059998,3878778.0,3.98,143000.0,47.959999,4654300.0,78.809998,332400.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-24,2307.0,2356.0,563600.0,157.97,-2.44,11375.4,-1.56,2750.9,-0.94,6336.03,-0.87,883.0,8.21,826.0,2.3,6.9545,0.68,136.46,1.31,0.9479,0.46,76.13,1.51,136.46,1.31,4.15,38552029.0,8.66,14610896.0,74.18,6265845.0,4.05,205000.0,46.450001,4587700.0,75.199997,245600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,2314.0,2360.0,559375.0,160.61,1.67,11283.69,-0.81,2819.3,2.48,6447.13,1.75,935.0,5.89,832.7,0.81,6.943,-0.17,136.2,-0.19,0.9424,-0.58,74.6025,-2.01,136.2,-0.19,4.05,16464715.0,8.39,15185090.0,75.199997,3693220.0,3.96,301000.0,48.040001,4931200.0,76.309998,206400.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-02-28,2300.0,2346.0,554900.0,161.17,0.35,11394.61,0.98,2872.8,1.9,6470.69,0.37,990.0,5.88,827.47,-0.63,6.9325,-0.15,136.2,0.0,0.9452,0.3,74.97,0.49,136.2,0.0,4.0,23258273.0,8.39,24624496.0,75.660004,7345379.0,4.0,151498.0,48.939999,3871400.0,79.32,285300.0,,49.7,5.6,,,51.6,-0.5,3.65,54.2,,,135.87,109.02,,,0.4,50.1,172468.0,103397.0,2152116.0,1117983.0,894377.0,2170581.0,162026.0,332564.0
2023-03-01,2364.0,2406.5,550100.0,164.54,2.09,11566.68,1.51,2931.5,2.04,6566.75,1.48,1099.0,11.01,810.43,-2.06,6.8656,-0.97,136.16,-0.03,0.9371,-0.86,75.15,0.24,136.16,-0.03,4.21,23560315.0,8.88,20349189.0,78.860001,5283799.0,4.0,179000.0,51.650002,7599600.0,81.470001,117600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-02,2366.5,2411.0,546825.0,161.59,-1.79,11538.5,-0.24,2944.3,0.44,6490.68,-1.16,1145.0,4.19,812.05,0.2,6.9122,0.68,136.76,0.44,0.9434,0.67,75.3175,0.22,136.76,0.44,4.24,14880056.0,8.82,16296893.0,79.300003,3853837.0,4.0,189000.0,53.689999,6467900.0,82.910004,104900.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-03,2361.5,2404.0,564700.0,162.0,0.26,11584.35,0.4,3021.6,2.63,6563.95,1.13,1211.0,5.76,802.5,-1.18,6.9048,-0.11,135.86,-0.66,0.9402,-0.34,75.6325,0.42,135.86,-0.66,4.25,14441913.0,8.79,10461679.0,81.919998,4579073.0,4.0,269000.0,55.52,6162700.0,84.330002,188000.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,2321.5,2368.0,562325.0,161.24,-0.47,11516.79,-0.58,2925.1,-3.19,6582.92,0.29,1258.0,3.88,796.25,-0.78,6.9295,0.36,135.91,0.04,0.9363,-0.41,75.445,-0.25,135.91,0.04,4.28,16224937.0,8.79,11538204.0,80.300003,3477812.0,3.98,286000.0,53.689999,5129900.0,80.730003,118200.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-07,2312.5,2360.0,557925.0,157.91,-2.07,11316.25,-1.74,2843.0,-2.81,6579.86,-0.05,1298.0,3.18,805.08,1.11,6.9605,0.45,137.14,0.91,0.9478,1.23,76.0225,0.77,137.14,0.91,4.24,16585814.0,8.8,16973683.0,79.660004,5893681.0,3.98,677000.0,50.169998,6298100.0,79.519997,97200.0,3.6,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-08,2288.5,2336.0,554300.0,158.74,0.53,11235.85,-0.71,2850.3,0.26,,,1327.0,2.23,804.63,-0.06,6.9496,-0.16,137.34,0.15,0.948,0.02,,,137.34,0.15,4.17,12178450.0,8.7,11013399.0,79.379997,5416405.0,3.95,269000.0,51.02,3467000.0,77.860001,149800.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-09,2291.0,2335.5,551175.0,157.67,-0.67,11186.19,-0.44,2774.9,-2.64,6597.69,0.27,1379.0,3.92,796.0,-1.07,6.963,0.19,136.14,-0.87,0.9448,-0.34,75.845,-0.23,136.14,-0.87,4.1,16127749.0,8.41,21008929.0,77.699997,2989430.0,4.0,300000.0,47.900002,5590500.0,75.580002,166600.0,,,,,,,,3.65,,,7.75,,,,,,,,,,,,,,
2023-03-10,2249.0,2297.5,548375.0,156.28,-0.88,11049.04,-1.23,2680.8,-3.39,6611.9,0.22,1424.0,3.26,800.3,0.54,6.9025,-0.87,134.98,-0.85,0.9394,-0.57,76.1,0.34,134.98,-0.85,3.94,27136251.0,8.19,23812841.0,76.019997,3017122.0,4.0,818000.0,44.91,6195500.0,71.279999,169000.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,2236.5,2287.0,543525.0,157.49,0.77,11268.08,1.98,2660.7,-0.75,6643.8,0.48,1465.0,2.88,805.4,0.64,6.8455,-0.83,133.18,-1.33,0.9317,-0.82,75.0,-1.45,133.18,-1.33,4.01,25937610.0,8.31,19103938.0,75.0,4848752.0,3.92,528000.0,44.709999,5585500.0,69.459999,177500.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-14,2272.0,2321.0,536450.0,156.73,-0.48,11234.54,-0.3,2679.7,0.71,6671.29,0.41,1587.0,8.33,802.2,-0.4,6.868,0.33,134.22,0.78,0.9317,0.0,75.32,0.43,134.22,0.78,4.0,19627197.0,8.11,21792240.0,76.139999,4314961.0,3.9,417000.0,44.59,4197000.0,70.169998,222500.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-15,2246.0,2295.5,532425.0,152.63,-2.61,11207.37,-0.24,2520.8,-5.93,6597.81,-1.1,1603.0,1.01,820.95,2.34,6.9067,0.56,133.4,-0.61,0.9453,1.46,75.985,0.88,133.4,-0.61,4.03,15102687.0,8.12,11615880.0,72.419998,4056825.0,3.86,83000.0,39.77,9434500.0,65.510002,237600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-16,2237.5,2287.0,530550.0,152.89,0.17,11053.22,-1.38,2549.0,1.12,6543.17,-0.83,1560.0,-2.68,823.3,0.29,6.8965,-0.15,133.72,0.24,0.9426,-0.29,76.4,0.55,133.72,0.24,3.82,31250727.0,7.77,14617627.0,71.300003,5554003.0,3.86,335000.0,40.75,6519500.0,65.629997,193600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-17,2232.0,2280.0,552350.0,154.02,0.74,11127.42,0.67,2527.1,-0.86,6608.64,1.0,1535.0,-1.6,826.61,0.4,6.885,-0.17,131.79,-1.44,0.9372,-0.57,77.06,0.86,131.79,-1.44,3.97,27413616.0,8.03,23036404.0,71.300003,11703074.0,4.09,449000.0,39.150002,10292000.0,61.830002,673800.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20,2237.5,2283.0,546200.0,154.22,0.13,11051.32,-0.68,2565.0,1.5,6740.71,2.0,1542.0,0.46,825.78,-0.1,6.877,-0.12,131.31,-0.36,0.9326,-0.49,77.17,0.14,131.31,-0.36,3.99,27943424.0,7.9,18037615.0,73.019997,4285678.0,3.98,439000.0,40.279999,8559800.0,62.959999,179100.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-21,2235.0,2286.0,541875.0,154.06,-0.11,11192.86,1.28,2605.5,1.58,6679.94,-0.9,1512.0,-1.95,822.45,-0.4,6.883,0.09,132.49,0.9,0.9283,-0.46,76.66,-0.66,132.49,0.9,3.97,17803060.0,7.99,13521204.0,73.580002,3431627.0,4.0,190000.0,41.91,4334100.0,66.519997,214100.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-22,2232.0,2282.5,541325.0,155.18,0.73,11212.29,0.17,2548.9,-2.17,6719.52,0.59,1456.0,-3.7,810.41,-1.46,6.8802,-0.04,131.44,-0.79,0.9209,-0.8,77.0575,0.52,131.44,-0.79,3.85,26490931.0,7.82,27617704.0,73.800003,2748849.0,3.96,19000.0,40.060001,6664500.0,63.75,149000.0,,,,13.75,,,,3.65,,,,,,,5.0,,,,,,,,,,
2023-03-23,2265.0,2313.5,538950.0,157.46,1.47,11411.29,1.77,2557.0,0.32,6725.74,0.09,1484.0,1.92,807.02,-0.42,6.8188,-0.89,130.81,-0.48,0.923,0.23,76.0,-1.37,130.81,-0.48,4.08,31379729.0,8.03,15376619.0,73.099998,3355912.0,3.97,30000.0,40.23,4143200.0,66.900002,295600.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-24,2265.0,2313.0,532725.0,157.83,0.23,11332.26,-0.69,2576.2,0.75,6722.01,-0.06,1489.0,0.34,810.22,0.4,6.8675,0.71,130.69,-0.09,0.9291,0.66,77.075,1.41,130.69,-0.09,3.99,26710895.0,8.04,15328351.0,71.639999,4373219.0,3.94,103000.0,40.080002,4013700.0,70.349998,386000.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-27,2298.0,2340.5,527875.0,158.94,0.7,11259.0,-0.65,2611.7,1.38,6772.43,0.75,1456.0,-2.22,805.49,-0.58,6.8834,0.23,131.56,0.67,0.926,-0.33,76.68,-0.51,131.56,0.67,3.86,20308000.0,7.39,41143106.0,73.599998,3534640.0,3.91,162000.0,40.119999,3897700.0,72.889999,167800.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-28,2315.0,2361.0,532025.0,159.98,0.65,11219.06,-0.35,2642.1,1.17,6761.71,-0.16,1402.0,-3.71,797.51,-0.99,6.8745,-0.13,130.86,-0.53,0.9221,-0.42,76.9,0.29,130.86,-0.53,3.91,37122091.0,7.29,32548722.0,75.360001,2897224.0,3.88,321000.0,40.529999,3409800.0,73.0,235900.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-29,2366.0,2410.0,529175.0,159.83,-0.09,11222.45,0.03,2659.2,0.65,6823.44,0.91,1407.0,0.36,792.93,-0.57,6.8862,0.17,132.84,1.51,0.9219,-0.02,77.155,0.33,132.84,1.51,3.84,17437343.0,7.31,15111064.0,75.68,2621499.0,3.83,427000.0,40.939999,4154800.0,71.790001,182000.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-03-30,2344.0,2388.0,525275.0,159.04,-0.49,11344.73,1.09,2685.9,1.0,6837.99,0.21,1403.0,-0.28,790.04,-0.36,6.871,-0.22,132.65,-0.14,0.917,-0.53,77.08,-0.1,132.65,-0.14,3.85,18559928.0,7.43,12164234.0,77.739998,3840498.0,3.8,118000.0,41.759998,4800400.0,72.68,137700.0,,,,,2.3,,,3.65,,,,,,,,,,,,,,,,,
2023-03-31,2336.5,2375.5,520900.0,159.99,0.59,11401.02,0.5,2723.0,1.38,6802.58,-0.52,1389.0,-1.0,794.44,0.56,6.8676,-0.05,132.79,0.11,0.9223,0.58,77.5975,0.67,132.79,0.11,3.98,28194690.0,7.52,14733632.0,77.800003,3447226.0,3.86,150000.0,42.560001,3079300.0,74.629997,96300.0,,50.7,4.65,,,50.0,-0.3,3.65,54.5,-0.9,,135.17,110.39,1.7,,0.1,52.3,194441.0,130668.0,2472537.0,1279602.0,941169.0,3140770.0,194762.0,466379.0
2023-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,2380.5,2430.0,523900.0,158.29,-1.06,11452.93,0.46,2740.0,0.63,6855.72,0.78,1412.0,1.66,810.45,2.02,6.8776,0.15,132.41,-0.29,0.9176,-0.51,78.74,1.47,132.41,-0.29,3.93,11736076.0,7.24,25000526.0,78.5,2414355.0,3.77,305000.0,41.77,3272100.0,74.809998,81300.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-04-04,2341.5,2394.0,520100.0,155.85,-1.54,11478.13,0.22,2670.9,-2.52,6839.76,-0.23,1473.0,4.32,807.42,-0.37,6.878,0.01,131.69,-0.54,0.9129,-0.51,79.52,0.99,131.69,-0.54,3.94,23091321.0,7.3,16451077.0,77.379997,3211236.0,3.75,117000.0,40.34,4587400.0,72.089996,100200.0,3.6,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-04-05,2306.0,2354.0,516825.0,154.54,-0.84,,,2639.8,-1.17,6913.89,1.08,1525.0,3.53,809.8,0.29,6.8795,0.02,131.31,-0.29,0.9168,0.43,79.835,0.4,131.31,-0.29,,,,,75.800003,2204369.0,,,39.43,4251000.0,70.050003,112300.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-04-06,2300.5,2340.5,516800.0,154.87,0.21,11473.44,-0.04,2630.9,-0.34,6899.08,-0.21,1560.0,2.3,818.42,1.06,6.875,-0.07,131.76,0.34,0.9153,-0.16,81.375,1.93,131.76,0.34,3.98,19003555.0,7.28,11442929.0,,,3.63,1073000.0,39.16,5313600.0,70.82,90200.0,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-04-07,,,,,,11537.78,0.56,,,6895.19,-0.06,,,818.42,0.0,6.8681,-0.1,132.13,0.28,0.9173,0.22,81.1275,-0.3,132.13,0.28,,,,,,,,,,,,,,,,,,,,3.65,,,,,,,,,,,,,,,,,
2023-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
