"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"31.05.2024","8.238,95","8.405,72","8.444,56","8.228,40","0,00K","-3,46%"
"30.05.2024","8.534,37","8.683,09","8.695,50","8.519,49","0,00K","-1,01%"
"29.05.2024","8.621,84","8.598,78","8.639,90","8.497,61","0,00K","-0,18%"
"28.05.2024","8.637,77","8.671,23","8.773,67","8.579,06","0,00K","-0,02%"
"27.05.2024","8.639,87","8.924,53","8.932,23","8.637,37","0,00K","-4,28%"
"24.05.2024","9.026,06","9.161,16","9.167,44","8.989,99","0,00K","-1,81%"
"23.05.2024","9.192,58","9.036,90","9.192,58","9.022,56","0,00K","0,94%"
"22.05.2024","9.106,99","9.121,67","9.150,65","9.096,85","0,00K","-0,25%"
"21.05.2024","9.129,78","9.064,49","9.132,71","9.052,02","0,00K","0,04%"
"20.05.2024","9.126,43","9.242,24","9.255,58","9.126,43","0,00K","-0,32%"
"17.05.2024","9.155,63","9.116,19","9.213,24","9.108,80","0,00K","0,40%"
"16.05.2024","9.118,76","9.171,07","9.187,66","9.104,34","0,00K","-0,04%"
"15.05.2024","9.122,06","9.081,06","9.142,39","9.076,10","0,00K","0,78%"
"14.05.2024","9.051,73","9.067,16","9.067,16","9.017,78","0,00K","0,21%"
"13.05.2024","9.033,08","9.026,14","9.052,49","9.023,20","0,00K","0,45%"
"10.05.2024","8.992,65","8.970,02","9.019,48","8.970,02","0,00K","0,94%"
"08.05.2024","8.908,91","8.882,05","8.916,74","8.875,24","","0,43%"
"07.05.2024","8.870,84","8.859,15","8.872,91","8.831,06","","-0,05%"
"06.05.2024","8.875,20","8.850,44","8.882,89","8.818,47","","0,58%"
"03.05.2024","8.824,36","8.845,92","8.871,87","8.793,03","","0,18%"
"02.05.2024","8.808,73","8.899,78","8.921,30","8.808,73","","-0,83%"
"30.04.2024","8.882,22","8.923,30","8.931,06","8.848,50","","-0,41%"
"29.04.2024","8.918,68","8.905,00","8.925,38","8.883,64","","0,02%"
"26.04.2024","8.916,65","8.907,42","8.960,92","8.891,03","","0,41%"
"25.04.2024","8.880,34","8.837,44","8.898,93","8.808,15","","0,54%"
"24.04.2024","8.832,73","8.855,82","8.892,96","8.811,80","","-0,03%"
"23.04.2024","8.835,28","8.928,70","8.935,66","8.828,70","","-1,16%"
"22.04.2024","8.939,26","8.924,66","8.951,06","8.909,26","","-0,36%"
"19.04.2024","8.971,47","8.967,15","8.982,13","8.928,67","","0,11%"
"18.04.2024","8.961,46","8.961,63","8.990,54","8.920,43","","0,18%"
"17.04.2024","8.945,53","8.971,75","8.979,27","8.909,45","","-0,45%"
"16.04.2024","8.986,35","9.069,36","9.071,32","8.961,71","","-0,92%"
"15.04.2024","9.070,09","9.089,51","9.098,48","9.022,30","","-0,73%"
"12.04.2024","9.136,91","9.051,39","9.167,09","9.051,39","","1,79%"
"11.04.2024","8.976,58","9.021,75","9.045,94","8.960,95","","-0,09%"
"10.04.2024","8.984,87","8.920,58","8.995,96","8.842,18","","1,50%"
"09.04.2024","8.851,79","8.828,69","8.911,83","8.794,18","","0,73%"
"08.04.2024","8.788,04","8.746,12","8.825,14","8.727,90","","1,25%"
"05.04.2024","8.679,50","8.633,49","8.703,08","8.620,75","","-0,45%"
"04.04.2024","8.718,84","8.698,64","8.726,21","8.655,01","","0,57%"
"03.04.2024","8.669,74","8.620,17","8.680,47","8.601,94","","0,98%"
"02.04.2024","8.585,31","8.527,27","8.599,65","8.500,91","","1,01%"
"01.04.2024","8.499,50","8.464,59","8.542,36","8.464,59","","0,72%"
"29.03.2024","8.438,68","8.405,87","8.438,68","8.359,00","","0,64%"
"28.03.2024","8.384,81","8.395,06","8.400,27","8.328,98","","0,14%"
"27.03.2024","8.372,87","8.348,21","8.372,87","8.285,68","","0,76%"
"26.03.2024","8.309,36","8.314,91","8.333,11","8.291,60","","0,18%"
"25.03.2024","8.294,83","8.168,85","8.294,83","8.145,92","","0,46%"
"22.03.2024","8.257,16","8.299,11","8.299,11","8.219,26","","-0,11%"
"21.03.2024","8.266,42","8.242,24","8.266,83","8.156,82","","1,30%"
"20.03.2024","8.160,05","8.142,30","8.195,14","8.119,58","","0,28%"
"19.03.2024","8.137,43","8.196,24","8.211,61","8.087,40","","-0,90%"
"18.03.2024","8.211,43","8.245,73","8.257,81","8.196,23","","-0,07%"
"15.03.2024","8.217,52","8.164,15","8.237,09","8.162,33","","0,27%"
"14.03.2024","8.195,33","8.223,98","8.243,04","8.159,52","","-0,61%"
"13.03.2024","8.245,35","8.243,12","8.276,29","8.233,42","","0,37%"
"12.03.2024","8.215,03","8.196,56","8.217,50","8.147,18","","0,41%"
"11.03.2024","8.181,88","8.209,67","8.238,82","8.175,30","","0,02%"
"07.03.2024","8.179,99","8.186,74","8.224,64","8.157,30","","-0,03%"
"06.03.2024","8.182,37","8.111,02","8.189,17","8.094,81","","0,84%"
"05.03.2024","8.114,40","8.134,41","8.145,61","8.077,95","","0,25%"
"04.03.2024","8.094,14","8.024,35","8.099,55","8.021,37","","1,38%"
"01.03.2024","7.983,79","7.955,71","7.991,66","7.909,70","","0,46%"
"29.02.2024","7.947,52","7.902,17","7.959,94","7.880,57","","0,51%"
"28.02.2024","7.907,09","7.914,67","7.922,30","7.887,93","","0,07%"
"27.02.2024","7.901,29","7.938,09","7.974,42","7.885,84","","-0,30%"
"26.02.2024","7.925,35","7.842,49","7.926,80","7.842,49","","2,02%"
"22.02.2024","7.768,37","7.784,35","7.837,14","7.756,04","","0,71%"
"21.02.2024","7.713,32","7.819,06","7.866,98","7.713,32","","-2,66%"
"20.02.2024","7.924,11","8.002,77","8.004,45","7.924,11","","-1,13%"
"19.02.2024","8.014,71","8.033,54","8.056,43","7.986,99","","-0,11%"
"16.02.2024","8.023,27","8.126,08","8.133,46","8.019,87","","-1,06%"
"15.02.2024","8.109,18","8.103,34","8.109,18","8.040,03","","-0,23%"
"14.02.2024","8.127,67","8.155,81","8.168,14","8.112,89","","-0,02%"
"13.02.2024","8.129,21","8.154,79","8.181,03","8.117,01","","-0,14%"
"12.02.2024","8.141,00","8.213,39","8.213,75","8.093,12","","-0,77%"
"09.02.2024","8.203,93","8.150,79","8.203,93","8.136,12","","0,03%"
"08.02.2024","8.201,39","8.288,55","8.288,55","8.192,17","","-0,99%"
"07.02.2024","8.283,48","8.327,12","8.330,06","8.273,62","","-0,42%"
"06.02.2024","8.318,14","8.352,74","8.358,10","8.303,88","","-0,25%"
"05.02.2024","8.338,79","8.327,04","8.351,47","8.313,62","","0,12%"
"02.02.2024","8.328,44","8.377,61","8.411,86","8.321,78","","-0,46%"
"01.02.2024","8.367,22","8.368,18","8.402,93","8.349,95","","0,13%"
"31.01.2024","8.356,76","8.349,37","8.361,62","8.319,80","","0,45%"
"30.01.2024","8.318,91","8.199,10","8.318,91","8.198,29","","1,53%"
"29.01.2024","8.193,94","8.167,64","8.207,31","8.143,52","","0,44%"
"26.01.2024","8.157,94","8.183,27","8.200,20","8.141,30","","-0,24%"
"25.01.2024","8.177,69","8.189,03","8.189,65","8.126,12","","0,00%"
"24.01.2024","8.177,79","8.226,25","8.245,92","8.138,09","","-0,73%"
"23.01.2024","8.237,53","8.292,26","8.292,26","8.198,07","","-0,46%"
"22.01.2024","8.275,53","8.243,70","8.302,42","8.236,78","","0,84%"
"19.01.2024","8.206,71","8.181,02","8.219,39","8.130,27","","-0,17%"
"18.01.2024","8.220,42","8.258,28","8.273,12","8.209,79","","-0,36%"
"17.01.2024","8.250,29","8.249,94","8.282,55","8.227,85","","-0,09%"
"16.01.2024","8.257,53","8.272,10","8.272,10","8.201,18","","-0,14%"
"15.01.2024","8.269,32","8.282,82","8.330,23","8.229,94","","0,17%"
"12.01.2024","8.255,33","8.212,72","8.298,09","8.184,03","","0,45%"
"11.01.2024","8.218,65","8.023,17","8.218,65","7.988,93","","2,44%"
"10.01.2024","8.022,95","8.008,56","8.056,12","7.990,23","","0,23%"
"09.01.2024","8.004,57","8.022,17","8.024,86","7.978,52","","0,10%"
"08.01.2024","7.996,63","7.957,40","7.996,63","7.951,50","","0,71%"
"05.01.2024","7.940,53","7.951,14","7.955,68","7.896,95","","0,12%"
"04.01.2024","7.930,63","7.910,54","7.942,80","7.907,22","","0,72%"
"03.01.2024","7.873,97","7.772,39","7.879,23","7.770,87","","1,32%"
"29.12.2023","7.771,69","7.756,41","7.780,78","7.739,12","","-0,18%"
"28.12.2023","7.785,49","7.765,93","7.788,78","7.743,67","","0,10%"
"27.12.2023","7.777,77","7.791,58","7.806,11","7.767,97","","0,08%"
"26.12.2023","7.771,71","7.735,86","7.782,43","7.727,48","","-0,30%"
"25.12.2023","7.795,31","7.829,10","7.864,15","7.786,83","","-0,36%"
"22.12.2023","7.823,52","7.807,24","7.860,69","7.788,95","","0,40%"
"21.12.2023","7.792,21","7.783,92","7.804,52","7.706,13","","-0,16%"
"20.12.2023","7.804,82","7.733,71","7.827,84","7.718,48","","1,49%"
"19.12.2023","7.690,48","7.628,84","7.702,44","7.611,04","","1,24%"
"18.12.2023","7.596,35","7.562,67","7.645,12","7.551,84","","1,32%"
"15.12.2023","7.497,70","7.355,00","7.504,53","7.349,88","","1,23%"
"14.12.2023","7.406,81","7.456,43","7.473,23","7.406,81","","0,04%"
"13.12.2023","7.403,52","7.357,15","7.440,11","7.335,41","","0,05%"
"12.12.2023","7.399,58","7.447,96","7.457,52","7.366,09","","-0,90%"
"11.12.2023","7.466,71","7.569,87","7.580,33","7.466,71","","-1,31%"
"08.12.2023","7.565,54","7.578,94","7.629,14","7.546,56","","0,10%"
"07.12.2023","7.557,65","7.502,52","7.561,55","7.438,39","","0,15%"
"06.12.2023","7.546,19","7.688,22","7.697,50","7.528,77","","-1,51%"
"05.12.2023","7.662,23","7.645,60","7.678,91","7.593,16","","-0,15%"
"04.12.2023","7.673,37","7.639,89","7.722,17","7.618,71","","0,02%"
"01.12.2023","7.671,85","7.679,15","7.702,96","7.642,34","","-0,43%"
"30.11.2023","7.704,81","7.805,94","7.817,51","7.669,82","","-1,30%"
"29.11.2023","7.805,93","7.904,10","7.918,03","7.805,93","","-0,96%"
"28.11.2023","7.881,31","7.823,50","7.881,31","7.747,00","","0,38%"
"27.11.2023","7.851,79","7.910,43","7.915,22","7.827,61","","-1,04%"
"24.11.2023","7.934,38","8.030,69","8.030,69","7.899,56","","-1,28%"
"23.11.2023","8.037,26","8.090,30","8.099,69","8.015,64","","-0,68%"
"22.11.2023","8.092,62","8.125,79","8.175,24","8.075,05","","-0,09%"
"21.11.2023","8.100,16","8.034,67","8.103,35","8.016,73","","0,44%"
"20.11.2023","8.065,01","8.112,62","8.149,78","8.053,03","","-0,69%"
"17.11.2023","8.120,76","8.085,50","8.129,04","8.042,37","","-0,05%"
"16.11.2023","8.124,48","8.140,78","8.214,11","8.124,47","","-0,28%"
"15.11.2023","8.147,58","8.084,26","8.164,28","8.045,38","","0,21%"
"14.11.2023","8.130,36","8.167,83","8.167,83","8.036,48","","-1,35%"
"13.11.2023","8.241,75","8.210,96","8.273,81","8.196,25","","0,14%"
"10.11.2023","8.230,35","8.219,66","8.242,83","8.201,06","","-0,17%"
"09.11.2023","8.244,73","8.248,27","8.251,61","8.176,53","","-0,09%"
"08.11.2023","8.251,89","8.260,61","8.280,18","8.218,53","","-0,20%"
"07.11.2023","8.268,71","8.238,76","8.281,19","8.209,40","","0,35%"
"06.11.2023","8.239,82","8.236,23","8.272,84","8.206,07","","0,22%"
"03.11.2023","8.221,69","8.186,10","8.221,69","8.105,80","","0,69%"
"02.11.2023","8.165,16","8.158,15","8.229,67","8.146,79","","0,44%"
"01.11.2023","8.129,00","8.096,60","8.164,60","8.090,78","","-0,13%"
"31.10.2023","8.139,51","8.191,41","8.205,09","8.102,81","","-0,87%"
"30.10.2023","8.210,90","8.240,75","8.301,54","8.204,04","","-0,15%"
"27.10.2023","8.222,88","8.195,26","8.229,98","8.113,55","","0,40%"
"26.10.2023","8.189,72","8.302,16","8.342,30","8.189,72","","-1,08%"
"25.10.2023","8.278,75","8.260,93","8.283,75","8.237,36","","0,17%"
"24.10.2023","8.264,43","8.270,73","8.271,95","8.218,63","","-0,22%"
"23.10.2023","8.282,37","8.293,76","8.319,39","8.205,31","","-0,11%"
"20.10.2023","8.291,48","8.268,78","8.317,51","8.234,83","","0,32%"
"19.10.2023","8.265,31","8.215,91","8.265,31","8.195,33","","0,35%"
"18.10.2023","8.236,78","8.245,09","8.263,18","8.166,08","","-0,30%"
"17.10.2023","8.261,81","8.259,76","8.286,35","8.224,09","","0,15%"
"16.10.2023","8.249,77","8.184,21","8.249,77","8.175,18","","1,03%"
"13.10.2023","8.165,27","8.149,65","8.165,92","8.126,61","","0,26%"
"12.10.2023","8.144,20","8.041,34","8.144,20","8.036,75","","-1,24%"
"11.10.2023","8.246,05","8.224,94","8.255,21","8.203,91","","0,40%"
"10.10.2023","8.213,04","8.174,63","8.213,04","8.134,11","","0,31%"
"09.10.2023","8.187,26","8.190,80","8.232,21","8.155,32","","0,45%"
"06.10.2023","8.150,83","8.136,19","8.150,83","8.099,50","","0,36%"
"05.10.2023","8.121,62","8.131,16","8.148,43","8.083,51","","-0,42%"
"04.10.2023","8.155,64","8.100,95","8.173,70","8.081,98","","0,55%"
"03.10.2023","8.111,22","8.116,98","8.121,63","8.023,90","","0,07%"
"02.10.2023","8.105,46","8.181,73","8.200,00","8.105,46","","-0,67%"
"29.09.2023","8.160,13","8.161,43","8.194,44","8.119,63","","0,44%"
"28.09.2023","8.124,10","8.083,15","8.124,10","8.055,36","","0,95%"
"27.09.2023","8.047,79","8.066,65","8.117,70","8.025,45","","-0,05%"
"26.09.2023","8.052,00","7.947,05","8.052,00","7.878,99","","0,82%"
"25.09.2023","7.986,48","8.084,26","8.084,26","7.978,58","","-0,93%"
"22.09.2023","8.061,33","7.927,14","8.061,33","7.883,33","","1,34%"
"21.09.2023","7.954,85","7.951,17","8.008,43","7.903,48","","-1,29%"
"20.09.2023","8.058,41","8.028,86","8.109,19","7.898,37","","0,02%"
"19.09.2023","8.056,43","8.143,02","8.146,45","7.965,00","","-1,01%"
"18.09.2023","8.138,94","8.231,66","8.243,86","8.101,65","","-0,80%"
"15.09.2023","8.204,33","8.152,26","8.225,58","8.096,00","","0,37%"
"14.09.2023","8.173,82","8.213,54","8.213,54","7.956,28","","-0,51%"
"13.09.2023","8.215,79","8.290,41","8.293,09","8.210,29","","-0,34%"
"12.09.2023","8.243,78","8.167,85","8.243,78","8.156,53","","0,84%"
"11.09.2023","8.174,99","8.182,71","8.207,58","8.080,13","","-0,07%"
"08.09.2023","8.180,63","8.315,02","8.349,71","8.141,41","","-1,54%"
"07.09.2023","8.308,17","8.458,57","8.540,28","8.250,14","","-1,89%"
"06.09.2023","8.468,35","8.575,55","8.575,55","8.427,13","","-1,37%"
"05.09.2023","8.585,57","8.661,24","8.670,20","8.545,01","","-0,76%"
"04.09.2023","8.651,66","8.550,74","8.651,66","8.550,74","","1,59%"
"01.09.2023","8.515,92","8.521,00","8.526,34","8.461,15","","0,22%"
"31.08.2023","8.497,12","8.435,57","8.497,12","8.414,58","","0,85%"
"30.08.2023","8.425,34","8.403,59","8.438,38","8.348,83","","0,05%"
"29.08.2023","8.420,87","8.528,41","8.540,04","8.372,80","","-1,11%"
"28.08.2023","8.515,70","8.349,12","8.532,68","8.349,04","","2,17%"
"25.08.2023","8.334,63","8.319,41","8.334,63","8.259,56","","0,52%"
"24.08.2023","8.291,30","8.236,14","8.298,54","8.227,07","","-0,26%"
"23.08.2023","8.312,63","8.375,03","8.410,29","8.223,91","","-0,22%"
"22.08.2023","8.330,56","8.330,09","8.349,28","8.262,51","","0,17%"
"21.08.2023","8.316,34","8.343,64","8.344,94","8.268,46","","0,74%"
"18.08.2023","8.255,54","8.178,33","8.255,54","8.112,33","","1,47%"
"17.08.2023","8.135,60","8.175,08","8.188,11","8.050,12","","0,13%"
"16.08.2023","8.125,04","8.343,07","8.358,78","8.001,97","","-2,65%"
"15.08.2023","8.346,37","8.276,89","8.464,08","8.255,73","","-0,91%"
"14.08.2023","8.423,32","8.601,44","8.649,68","8.399,71","","-1,22%"
"11.08.2023","8.527,69","8.534,62","8.588,85","8.515,58","","0,28%"
"10.08.2023","8.504,25","8.430,94","8.504,25","8.406,86","","1,40%"
"09.08.2023","8.386,80","8.403,98","8.450,57","8.361,89","","0,44%"
"08.08.2023","8.350,13","8.382,87","8.382,87","8.212,47","","-0,61%"
"07.08.2023","8.401,78","8.506,37","8.584,03","8.401,78","","-0,46%"
"04.08.2023","8.440,46","8.677,77","8.744,97","8.401,20","","-2,53%"
"03.08.2023","8.659,28","8.530,20","8.659,28","8.494,56","","1,45%"
"02.08.2023","8.535,31","8.525,09","8.576,90","8.492,83","","0,09%"
"01.08.2023","8.527,23","8.530,85","8.584,09","8.446,49","","0,32%"
"31.07.2023","8.500,01","8.384,67","8.500,01","8.384,67","","1,84%"
"28.07.2023","8.346,03","8.337,58","8.352,89","8.293,80","","0,03%"
"27.07.2023","8.343,54","8.252,23","8.376,44","8.252,23","","1,87%"
"26.07.2023","8.190,51","8.220,09","8.266,08","8.170,35","","-0,32%"
"25.07.2023","8.216,84","8.107,61","8.216,84","8.107,58","","1,67%"
"24.07.2023","8.081,81","8.057,73","8.093,69","8.029,28","","0,71%"
"21.07.2023","8.024,67","7.951,93","8.033,07","7.945,55","","-0,21%"
"20.07.2023","8.041,48","8.091,24","8.094,44","7.959,67","","-0,38%"
"19.07.2023","8.071,82","8.109,60","8.129,11","8.024,58","","0,14%"
"18.07.2023","8.060,24","7.985,68","8.078,08","7.983,45","","1,63%"
"17.07.2023","7.931,33","7.798,02","7.935,02","7.798,02","","1,28%"
"14.07.2023","7.830,90","7.735,88","7.830,90","7.709,82","","1,18%"
"13.07.2023","7.739,40","7.787,88","7.814,26","7.702,85","","-0,32%"
"12.07.2023","7.764,13","7.673,66","7.764,13","7.666,18","","1,56%"
"11.07.2023","7.644,92","7.684,54","7.699,98","7.624,15","","-0,31%"
"10.07.2023","7.668,76","7.599,85","7.788,39","7.599,85","","1,38%"
"07.07.2023","7.564,69","7.558,41","7.571,81","7.517,95","","0,30%"
"06.07.2023","7.542,23","7.585,59","7.645,71","7.513,98","","0,20%"
"05.07.2023","7.527,12","7.476,48","7.551,02","7.457,52","","0,34%"
"04.07.2023","7.501,89","7.471,89","7.501,89","7.416,76","","0,96%"
"03.07.2023","7.430,35","7.414,92","7.492,14","7.414,92","","0,43%"
"30.06.2023","7.398,33","7.369,00","7.405,56","7.325,72","","0,60%"
"29.06.2023","7.354,55","7.365,01","7.382,71","7.315,76","","-0,04%"
"28.06.2023","7.357,73","7.412,49","7.446,68","7.334,68","","-0,08%"
"27.06.2023","7.363,98","7.304,62","7.404,46","7.240,38","","0,85%"
"26.06.2023","7.301,83","7.416,22","7.442,01","7.301,83","","-2,21%"
"23.06.2023","7.466,66","7.426,81","7.476,38","7.359,85","","-0,62%"
"22.06.2023","7.513,39","7.523,57","7.575,30","7.503,24","","-0,29%"
"21.06.2023","7.535,32","7.440,00","7.542,92","7.403,26","","1,66%"
"20.06.2023","7.412,20","7.423,06","7.450,89","7.338,12","","-0,06%"
"19.06.2023","7.416,64","7.291,00","7.426,12","7.221,97","","2,25%"
"16.06.2023","7.253,58","7.255,70","7.267,76","7.215,53","","0,28%"
"15.06.2023","7.233,03","7.132,57","7.234,50","7.107,26","","1,69%"
"14.06.2023","7.112,65","7.159,17","7.174,68","7.091,68","","-0,21%"
"13.06.2023","7.127,79","7.000,13","7.127,79","6.992,53","","1,89%"
"09.06.2023","6.995,51","7.040,85","7.041,29","6.995,51","","-0,57%"
"08.06.2023","7.035,78","6.992,99","7.035,78","6.965,85","","0,57%"
"07.06.2023","6.996,11","6.986,28","7.036,52","6.959,47","","0,22%"
"06.06.2023","6.980,52","6.979,59","6.991,25","6.884,24","","-0,65%"
"05.06.2023","7.026,35","7.143,47","7.161,54","6.986,60","","-1,46%"
"02.06.2023","7.130,45","7.101,13","7.130,45","7.084,73","","0,25%"
"01.06.2023","7.112,50","7.107,35","7.136,97","7.067,58","","-0,12%"
"31.05.2023","7.120,82","7.061,20","7.120,82","7.010,65","","-0,03%"
"30.05.2023","7.123,25","7.066,02","7.229,70","7.056,72","","0,63%"
"29.05.2023","7.078,96","7.036,15","7.085,82","7.030,49","","1,31%"
"26.05.2023","6.987,31","6.938,41","7.000,86","6.936,26","","0,58%"
"25.05.2023","6.947,31","6.968,10","6.974,06","6.904,62","","0,05%"
"24.05.2023","6.944,11","6.910,89","6.968,95","6.891,32","","0,54%"
"23.05.2023","6.906,51","6.908,00","6.927,77","6.828,54","","-0,16%"
"22.05.2023","6.917,55","7.027,13","7.032,54","6.906,72","","-0,08%"
"19.05.2023","6.922,90","7.019,41","7.032,77","6.876,07","","-2,41%"
"18.05.2023","7.093,68","7.140,06","7.152,53","7.056,52","","-0,20%"
"17.05.2023","7.107,84","7.137,11","7.156,58","7.090,43","","-0,28%"
"16.05.2023","7.127,90","7.168,28","7.175,73","7.102,97","","0,36%"
"15.05.2023","7.101,98","7.071,84","7.126,09","7.071,84","","1,07%"
"12.05.2023","7.026,90","7.045,74","7.061,05","6.964,70","","-1,26%"
"11.05.2023","7.116,59","7.130,62","7.190,98","7.074,69","","0,35%"
"10.05.2023","7.091,93","6.915,79","7.097,34","6.914,57","","2,72%"
"08.05.2023","6.903,81","6.912,72","6.929,15","6.855,82","","-0,31%"
"05.05.2023","6.925,62","6.969,58","6.993,91","6.885,87","","0,32%"
"04.05.2023","6.903,39","6.864,04","6.950,62","6.860,03","","0,37%"
"03.05.2023","6.877,69","6.996,67","7.047,89","6.877,69","","-1,56%"
"02.05.2023","6.986,69","7.106,01","7.149,68","6.919,54","","-2,58%"
"28.04.2023","7.171,47","7.262,11","7.266,64","7.105,90","","-1,09%"
"27.04.2023","7.250,30","7.218,26","7.250,30","7.192,40","","0,33%"
"26.04.2023","7.226,42","7.276,05","7.283,75","7.217,35","","-0,69%"
"25.04.2023","7.276,75","7.338,44","7.345,00","7.254,45","","-0,56%"
"24.04.2023","7.317,73","7.301,59","7.369,11","7.292,06","","0,12%"
"21.04.2023","7.308,94","7.287,32","7.317,40","7.242,26","","0,20%"
"20.04.2023","7.294,09","7.296,98","7.315,76","7.164,76","","-0,19%"
"19.04.2023","7.308,03","7.362,48","7.420,29","7.218,29","","-0,71%"
"18.04.2023","7.360,55","7.295,09","7.360,55","7.221,55","","1,23%"
"17.04.2023","7.271,23","7.183,21","7.271,23","7.169,79","","2,02%"
"14.04.2023","7.126,98","7.138,11","7.148,68","7.086,20","","0,37%"
"13.04.2023","7.100,39","7.117,79","7.134,68","7.056,39","","0,03%"
"12.04.2023","7.098,53","7.023,16","7.121,97","6.960,76","","1,32%"
"11.04.2023","7.006,14","7.047,81","7.108,31","6.927,88","","-0,02%"
"10.04.2023","7.007,61","6.923,17","7.007,61","6.920,16","","1,63%"
"07.04.2023","6.895,19","6.903,38","6.928,59","6.864,23","","-0,06%"
"06.04.2023","6.899,08","6.914,88","6.975,52","6.898,49","","-0,21%"
"05.04.2023","6.913,89","6.873,40","6.913,89","6.827,18","","1,08%"
"04.04.2023","6.839,76","6.877,08","6.887,78","6.839,76","","-0,23%"
"03.04.2023","6.855,72","6.828,01","6.871,15","6.801,33","","0,78%"
"31.03.2023","6.802,58","6.851,52","6.854,35","6.749,00","","-0,52%"
"30.03.2023","6.837,99","6.832,86","6.859,52","6.810,94","","0,21%"
"29.03.2023","6.823,44","6.771,94","6.854,95","6.746,30","","0,91%"
"28.03.2023","6.761,71","6.786,30","6.791,45","6.704,69","","-0,16%"
"27.03.2023","6.772,43","6.738,62","6.772,43","6.735,54","","0,75%"
"24.03.2023","6.722,01","6.718,55","6.740,81","6.704,91","","-0,06%"
"23.03.2023","6.725,74","6.727,28","6.758,35","6.697,93","","0,09%"
"22.03.2023","6.719,52","6.668,42","6.726,30","6.653,44","","0,59%"
"21.03.2023","6.679,94","6.748,11","6.786,70","6.679,94","","-0,90%"
"20.03.2023","6.740,71","6.654,02","6.740,71","6.623,65","","2,00%"
"17.03.2023","6.608,64","6.584,57","6.624,73","6.568,21","","1,00%"
"16.03.2023","6.543,17","6.592,53","6.596,14","6.480,96","","-0,83%"
"15.03.2023","6.597,81","6.653,32","6.666,73","6.584,29","","-1,10%"
"14.03.2023","6.671,29","6.653,73","6.710,52","6.643,24","","0,41%"
"13.03.2023","6.643,80","6.633,87","6.675,56","6.573,96","","0,48%"
"10.03.2023","6.611,90","6.539,24","6.613,81","6.539,23","","0,22%"
"09.03.2023","6.597,69","6.577,75","6.608,77","6.533,92","","0,27%"
"07.03.2023","6.579,86","6.574,51","6.591,43","6.533,01","","-0,05%"
"06.03.2023","6.582,92","6.601,92","6.623,67","6.574,77","","0,29%"
"03.03.2023","6.563,95","6.492,65","6.563,95","6.489,99","","1,13%"
"02.03.2023","6.490,68","6.558,68","6.584,79","6.432,64","","-1,16%"
"01.03.2023","6.566,75","6.499,98","6.573,95","6.479,27","","1,48%"
"28.02.2023","6.470,69","6.482,51","6.509,70","6.448,10","","0,37%"
"27.02.2023","6.447,13","6.313,58","6.458,17","6.296,32","","1,75%"
"24.02.2023","6.336,03","6.369,13","6.419,63","6.322,52","","-0,87%"
"22.02.2023","6.391,75","6.415,53","6.415,53","6.340,93","","-0,09%"
"21.02.2023","6.397,36","6.296,65","6.451,41","6.284,59","","1,84%"
"20.02.2023","6.281,97","6.224,00","6.295,79","6.117,95","","1,39%"
"17.02.2023","6.195,77","6.137,79","6.227,55","6.121,55","","0,98%"
"16.02.2023","6.135,49","6.222,31","6.281,94","6.132,31","","-1,05%"
"15.02.2023","6.200,89","6.367,68","6.373,62","6.190,89","","-3,83%"
"14.02.2023","6.447,72","6.555,30","6.561,68","6.433,70","","-2,07%"
"13.02.2023","6.583,88","6.552,73","6.604,63","6.549,55","","0,49%"
"10.02.2023","6.551,56","6.504,57","6.557,93","6.504,17","","-0,06%"
"09.02.2023","6.555,77","6.511,68","6.574,07","6.478,73","","0,94%"
"08.02.2023","6.494,45","6.531,66","6.592,80","6.487,20","","-0,30%"
"07.02.2023","6.513,90","6.613,35","6.630,22","6.485,51","","-1,13%"
"06.02.2023","6.588,65","6.547,87","6.631,39","6.526,02","","0,64%"
"03.02.2023","6.546,79","6.565,96","6.608,14","6.454,68","","-0,87%"
"02.02.2023","6.604,31","6.558,55","6.637,02","6.498,91","","2,19%"
"01.02.2023","6.463,09","6.427,01","6.523,28","6.418,67","","1,12%"
"31.01.2023","6.391,72","6.332,65","6.391,72","6.318,70","","0,91%"
"30.01.2023","6.333,77","6.238,57","6.339,42","6.228,54","","1,98%"
"27.01.2023","6.210,70","6.195,60","6.210,71","6.162,55","","1,12%"
"26.01.2023","6.141,65","6.120,25","6.159,39","6.105,42","","1,25%"
"25.01.2023","6.065,53","6.024,40","6.095,12","6.019,56","","0,70%"
"24.01.2023","6.023,50","6.059,13","6.087,87","6.018,35","","-0,17%"
"23.01.2023","6.033,55","5.980,87","6.040,87","5.972,07","","0,66%"
"20.01.2023","5.994,04","6.003,94","6.025,63","5.971,41","","-0,03%"
"19.01.2023","5.995,87","6.059,66","6.077,51","5.966,86","","-1,36%"
"18.01.2023","6.078,71","6.034,39","6.110,94","6.012,94","","0,27%"
"17.01.2023","6.062,22","6.133,09","6.135,21","6.062,22","","-0,86%"
"16.01.2023","6.114,57","6.022,12","6.114,57","6.022,12","","1,96%"
"13.01.2023","5.996,77","5.946,48","6.007,81","5.921,48","","1,04%"
"12.01.2023","5.934,79","5.927,76","5.966,52","5.883,23","","0,47%"
"11.01.2023","5.906,76","5.879,73","5.914,46","5.872,99","","0,72%"
