"Date","Price","Open","High","Low","Vol.","Change %"
"07/31/2018","9,918.38","9,918.38","9,918.38","9,918.38","","0.20%"
"07/30/2018","9,898.30","9,898.30","9,898.30","9,898.30","","-0.65%"
"07/27/2018","9,963.31","9,963.31","9,963.31","9,963.31","","-0.73%"
"07/26/2018","10,036.29","10,036.29","10,036.29","10,036.29","","-1.17%"
"07/25/2018","10,155.00","10,155.00","10,155.00","10,155.00","","0.55%"
"07/24/2018","10,099.13","10,099.13","10,099.13","10,099.13","","0.97%"
"07/23/2018","10,002.29","10,002.29","10,002.29","10,002.29","","0.93%"
"07/20/2018","9,909.97","9,909.97","9,909.97","9,909.97","","1.45%"
"07/19/2018","9,768.12","9,768.12","9,768.12","9,768.12","","-0.71%"
"07/18/2018","9,837.76","9,837.76","9,837.76","9,837.76","","-1.09%"
"07/17/2018","9,945.72","9,945.72","9,945.72","9,945.72","","-0.50%"
"07/16/2018","9,995.49","9,995.49","9,995.49","9,995.49","","-0.87%"
"07/13/2018","10,083.56","10,083.56","10,083.56","10,083.56","","0.44%"
"07/12/2018","10,039.08","10,039.08","10,039.08","10,039.08","","1.95%"
"07/11/2018","9,847.07","9,847.07","9,847.07","9,847.07","","-2.39%"
"07/10/2018","10,087.76","10,087.76","10,087.76","10,087.76","","0.46%"
"07/09/2018","10,041.83","10,041.83","10,041.83","10,041.83","","3.09%"
"07/06/2018","9,741.29","9,741.29","9,741.29","9,741.29","","0.51%"
"07/05/2018","9,691.52","9,691.52","9,691.52","9,691.52","","-1.50%"
"07/04/2018","9,839.36","9,839.36","9,839.36","9,839.36","","-0.20%"
"07/03/2018","9,859.52","9,859.52","9,859.52","9,859.52","","-0.24%"
"07/02/2018","9,883.16","9,883.16","9,883.16","9,883.16","","-3.25%"
"06/29/2018","10,215.08","10,215.08","10,215.08","10,215.08","","2.62%"
"06/28/2018","9,954.55","9,954.55","9,954.55","9,954.55","","-1.40%"
"06/27/2018","10,096.34","10,096.34","10,096.34","10,096.34","","-2.51%"
"06/26/2018","10,355.93","10,355.93","10,355.93","10,355.93","","-0.99%"
"06/25/2018","10,459.55","10,459.55","10,459.55","10,459.55","","-1.85%"
"06/22/2018","10,656.30","10,656.30","10,656.30","10,656.30","","0.69%"
"06/21/2018","10,583.34","10,583.34","10,583.34","10,583.34","","-1.74%"
"06/20/2018","10,770.35","10,770.35","10,770.35","10,770.35","","0.45%"
"06/19/2018","10,722.19","10,722.19","10,722.19","10,722.19","","-4.69%"
"06/15/2018","11,249.36","11,249.36","11,249.36","11,249.36","","-1.42%"
"06/14/2018","11,410.94","11,410.94","11,410.94","11,410.94","","-0.13%"
"06/13/2018","11,426.07","11,426.07","11,426.07","11,426.07","","-1.05%"
"06/12/2018","11,546.92","11,546.92","11,546.92","11,546.92","","1.14%"
"06/11/2018","11,416.53","11,416.53","11,416.53","11,416.53","","0.04%"
"06/08/2018","11,412.12","11,412.12","11,412.12","11,412.12","","-1.57%"
"06/07/2018","11,594.24","11,594.24","11,594.24","11,594.24","","-0.22%"
"06/06/2018","11,619.75","11,619.75","11,619.75","11,619.75","","0.07%"
"06/05/2018","11,611.36","11,611.36","11,611.36","11,611.36","","1.29%"
"06/04/2018","11,462.98","11,462.98","11,462.98","11,462.98","","0.81%"
"06/01/2018","11,371.00","11,371.00","11,371.00","11,371.00","","-1.02%"
"05/31/2018","11,488.70","11,488.70","11,488.70","11,488.70","","2.50%"
"05/30/2018","11,208.36","11,208.36","11,208.36","11,208.36","","-2.40%"
"05/29/2018","11,484.30","11,484.30","11,484.30","11,484.30","","-1.13%"
"05/28/2018","11,615.61","11,615.61","11,615.61","11,615.61","","0.22%"
"05/25/2018","11,589.96","11,589.96","11,589.96","11,589.96","","-0.42%"
"05/24/2018","11,638.41","11,638.41","11,638.41","11,638.41","","-0.81%"
"05/23/2018","11,733.55","11,733.55","11,733.55","11,733.55","","-1.34%"
"05/22/2018","11,893.06","11,893.06","11,893.06","11,893.06","","-0.11%"
"05/21/2018","11,906.49","11,906.49","11,906.49","11,906.49","","0.34%"
"05/18/2018","11,865.88","11,865.88","11,865.88","11,865.88","","0.78%"
"05/17/2018","11,774.11","11,774.11","11,774.11","11,774.11","","-0.56%"
"05/16/2018","11,840.34","11,840.34","11,840.34","11,840.34","","-1.02%"
"05/15/2018","11,962.44","11,962.44","11,962.44","11,962.44","","0.27%"
"05/14/2018","11,929.86","11,929.86","11,929.86","11,929.86","","0.82%"
"05/11/2018","11,832.83","11,832.83","11,832.83","11,832.83","","-0.16%"
"05/10/2018","11,851.97","11,851.97","11,851.97","11,851.97","","0.61%"
"05/09/2018","11,780.63","11,780.63","11,780.63","11,780.63","","-0.41%"
"05/08/2018","11,829.13","11,829.13","11,829.13","11,829.13","","1.10%"
"05/07/2018","11,700.70","11,700.70","11,700.70","11,700.70","","1.46%"
"05/04/2018","11,532.04","11,532.04","11,532.04","11,532.04","","-0.23%"
"05/03/2018","11,558.40","11,558.40","11,558.40","11,558.40","","0.71%"
"05/02/2018","11,476.59","11,476.59","11,476.59","11,476.59","","-0.17%"
"04/27/2018","11,495.67","11,495.67","11,495.67","11,495.67","","-0.30%"
"04/26/2018","11,530.26","11,530.26","11,530.26","11,530.26","","-2.03%"
"04/25/2018","11,769.16","11,769.16","11,769.16","11,769.16","","-0.36%"
"04/24/2018","11,811.28","11,811.28","11,811.28","11,811.28","","1.76%"
"04/23/2018","11,606.68","11,606.68","11,606.68","11,606.68","","-0.17%"
"04/20/2018","11,626.81","11,626.81","11,626.81","11,626.81","","-1.63%"
"04/19/2018","11,818.94","11,818.94","11,818.94","11,818.94","","1.45%"
"04/18/2018","11,650.53","11,650.53","11,650.53","11,650.53","","0.40%"
"04/17/2018","11,604.20","11,604.20","11,604.20","11,604.20","","-1.45%"
"04/16/2018","11,774.44","11,774.44","11,774.44","11,774.44","","-1.50%"
"04/13/2018","11,954.31","11,954.31","11,954.31","11,954.31","","-0.78%"
"04/12/2018","12,048.85","12,048.85","12,048.85","12,048.85","","-0.99%"
"04/11/2018","12,169.09","12,169.09","12,169.09","12,169.09","","0.63%"
"04/10/2018","12,092.67","12,092.67","12,092.67","12,092.67","","1.87%"
"04/09/2018","11,871.12","11,871.12","11,871.12","11,871.12","","-0.18%"
"04/04/2018","11,892.19","11,892.19","11,892.19","11,892.19","","-0.41%"
"04/03/2018","11,940.61","11,940.61","11,940.61","11,940.61","","-0.79%"
"04/02/2018","12,035.13","12,035.13","12,035.13","12,035.13","","-0.34%"
"03/30/2018","12,076.40","12,076.40","12,076.40","12,076.40","","0.45%"
"03/29/2018","12,021.80","12,021.80","12,021.80","12,021.80","","1.26%"
"03/28/2018","11,871.76","11,871.76","11,871.76","11,871.76","","-2.16%"
"03/27/2018","12,133.37","12,133.37","12,133.37","12,133.37","","1.94%"
"03/26/2018","11,902.23","11,902.23","11,902.23","11,902.23","","-0.05%"
"03/23/2018","11,908.17","11,908.17","11,908.17","11,908.17","","-3.30%"
"03/22/2018","12,314.14","12,314.14","12,314.14","12,314.14","","-0.75%"
"03/21/2018","12,406.71","12,406.71","12,406.71","12,406.71","","-0.44%"
"03/20/2018","12,461.91","12,461.91","12,461.91","12,461.91","","0.09%"
"03/19/2018","12,451.03","12,451.03","12,451.03","12,451.03","","0.15%"
"03/16/2018","12,432.25","12,432.25","12,432.25","12,432.25","","-1.31%"
"03/15/2018","12,596.75","12,596.75","12,596.75","12,596.75","","0.52%"
"03/14/2018","12,531.49","12,531.49","12,531.49","12,531.49","","-0.33%"
"03/13/2018","12,572.83","12,572.83","12,572.83","12,572.83","","-0.92%"
"03/12/2018","12,689.93","12,689.93","12,689.93","12,689.93","","0.81%"
"03/09/2018","12,587.39","12,587.39","12,587.39","12,587.39","","0.54%"
"03/08/2018","12,520.38","12,520.38","12,520.38","12,520.38","","0.95%"
"03/07/2018","12,402.63","12,402.63","12,402.63","12,402.63","","-0.45%"
"03/06/2018","12,458.09","12,458.09","12,458.09","12,458.09","","1.12%"
"03/05/2018","12,319.94","12,319.94","12,319.94","12,319.94","","0.21%"
"03/02/2018","12,294.10","12,294.10","12,294.10","12,294.10","","-0.91%"
"03/01/2018","12,406.81","12,406.81","12,406.81","12,406.81","","0.42%"
"02/28/2018","12,354.90","12,354.90","12,354.90","12,354.90","","-1.01%"
"02/27/2018","12,480.53","12,480.53","12,480.53","12,480.53","","-1.30%"
"02/26/2018","12,644.37","12,644.37","12,644.37","12,644.37","","1.72%"
"02/23/2018","12,430.52","12,430.52","12,430.52","12,430.52","","0.59%"
"02/22/2018","12,357.26","12,357.26","12,357.26","12,357.26","","1.98%"
"02/14/2018","12,117.78","12,117.78","12,117.78","12,117.78","","0.68%"
"02/13/2018","12,036.18","12,036.18","12,036.18","12,036.18","","0.58%"
"02/12/2018","11,966.25","11,966.25","11,966.25","11,966.25","","1.77%"
"02/09/2018","11,757.69","11,757.69","11,757.69","11,757.69","","-3.92%"
"02/08/2018","12,236.81","12,236.81","12,236.81","12,236.81","","-1.93%"
"02/07/2018","12,478.14","12,478.14","12,478.14","12,478.14","","-1.79%"
"02/06/2018","12,705.39","12,705.03","12,705.39","12,705.03","","-2.99%"
"02/05/2018","13,097.36","13,097.36","13,097.36","13,097.36","","-0.14%"
"02/02/2018","13,115.11","13,115.11","13,115.11","13,115.11","","0.84%"
"02/01/2018","13,005.23","13,005.23","13,005.23","13,005.23","","-1.09%"
"01/31/2018","13,148.18","13,148.18","13,148.18","13,148.18","","0.87%"
"01/30/2018","13,034.94","13,034.94","13,034.94","13,034.94","","-1.13%"
"01/29/2018","13,183.48","13,183.48","13,183.48","13,183.48","","-1.68%"
"01/26/2018","13,408.38","13,408.38","13,408.38","13,408.38","","0.27%"
"01/25/2018","13,371.73","13,371.73","13,371.73","13,371.73","","0.50%"
"01/24/2018","13,305.00","13,305.00","13,305.00","13,305.00","","0.23%"
"01/23/2018","13,274.60","13,274.60","13,274.60","13,274.60","","1.17%"
"01/22/2018","13,121.53","13,121.53","13,121.53","13,121.53","","0.91%"
"01/19/2018","13,003.61","13,003.61","13,003.61","13,003.61","","0.76%"
"01/18/2018","12,904.93","12,904.93","12,904.93","12,904.93","","0.68%"
"01/17/2018","12,817.17","12,817.17","12,817.17","12,817.17","","-0.52%"
"01/16/2018","12,884.72","12,884.72","12,884.72","12,884.72","","0.94%"
"01/15/2018","12,764.52","12,764.52","12,764.52","12,764.52","","0.39%"
"01/12/2018","12,714.92","12,714.92","12,714.92","12,714.92","","0.98%"
"01/11/2018","12,591.89","12,591.89","12,591.89","12,591.89","","0.13%"
"01/10/2018","12,575.85","12,575.85","12,575.85","12,575.85","","-0.02%"
"01/09/2018","12,577.94","12,577.94","12,577.94","12,577.94","","0.32%"
"01/08/2018","12,537.64","12,537.64","12,537.64","12,537.64","","0.56%"
"01/05/2018","12,467.45","12,467.45","12,467.45","12,467.45","","0.42%"
"01/04/2018","12,415.39","12,415.39","12,415.39","12,415.39","","0.60%"
"01/03/2018","12,341.48","12,341.48","12,341.48","12,341.48","","0.34%"
"01/02/2018","12,299.52","12,299.52","12,299.52","12,299.52","","1.65%"
"12/29/2017","12,099.36","12,099.36","12,099.36","12,099.36","","0.92%"
"12/28/2017","11,988.57","11,988.57","11,988.57","11,988.57","","0.92%"
"12/27/2017","11,879.24","11,879.24","11,879.24","11,879.24","","-1.54%"
"12/26/2017","12,064.67","12,064.67","12,064.67","12,064.67","","0.44%"
"12/25/2017","12,011.30","12,011.30","12,011.30","12,011.30","","0.00%"
"12/22/2017","12,011.17","12,011.17","12,011.17","12,011.17","","-0.25%"
"12/21/2017","12,041.13","12,041.13","12,041.13","12,041.13","","1.22%"
"12/20/2017","11,896.56","11,896.56","11,896.56","11,896.56","","0.15%"
"12/19/2017","11,878.33","11,878.33","11,878.33","11,878.33","","1.16%"
"12/18/2017","11,741.63","11,741.63","11,741.63","11,741.63","","-0.09%"
"12/15/2017","11,752.24","11,752.24","11,752.24","11,752.24","","-1.18%"
"12/14/2017","11,892.08","11,892.08","11,892.08","11,892.08","","-0.31%"
"12/13/2017","11,928.51","11,928.51","11,928.51","11,928.51","","0.88%"
"12/12/2017","11,824.88","11,824.88","11,824.88","11,824.88","","-1.29%"
"12/11/2017","11,979.18","11,979.18","11,979.18","11,979.18","","1.57%"
"12/08/2017","11,793.74","11,793.63","11,793.74","11,793.63","","0.85%"
"12/07/2017","11,694.05","11,694.05","11,694.05","11,694.05","","-1.03%"
"12/06/2017","11,816.16","11,816.16","11,816.16","11,816.16","","-0.42%"
"12/05/2017","11,866.12","11,866.12","11,866.12","11,866.12","","0.04%"
"12/04/2017","11,861.17","11,861.17","11,861.17","11,861.17","","0.29%"
"12/01/2017","11,827.13","11,827.13","11,827.13","11,827.13","","-0.11%"
"11/30/2017","11,839.88","11,839.88","11,839.88","11,839.88","","-1.30%"
"11/29/2017","11,995.39","11,995.39","11,995.39","11,995.39","","0.23%"
"11/28/2017","11,967.85","11,967.85","11,967.85","11,967.85","","0.46%"
"11/27/2017","11,912.66","11,912.66","11,912.66","11,912.66","","-1.50%"
"11/24/2017","12,094.31","12,094.31","12,094.31","12,094.31","","0.04%"
"11/23/2017","12,089.61","12,089.61","12,089.61","12,089.61","","-2.62%"
"11/22/2017","12,414.46","12,414.46","12,414.46","12,414.46","","0.47%"
"11/21/2017","12,356.23","12,356.23","12,356.23","12,356.23","","1.50%"
"11/20/2017","12,173.98","12,173.98","12,173.98","12,173.98","","0.63%"
"11/17/2017","12,097.31","12,097.31","12,097.31","12,097.31","","-0.11%"
"11/16/2017","12,110.75","12,110.75","12,110.75","12,110.75","","0.72%"
"11/15/2017","12,024.45","12,024.45","12,024.45","12,024.45","","-0.65%"
"11/14/2017","12,103.37","12,103.37","12,103.37","12,103.37","","-0.63%"
"11/13/2017","12,180.33","12,180.33","12,180.33","12,180.33","","0.38%"
"11/10/2017","12,133.72","12,133.72","12,133.72","12,133.72","","0.65%"
"11/09/2017","12,055.21","12,055.21","12,055.21","12,055.21","","0.78%"
"11/08/2017","11,961.50","11,961.50","11,961.50","11,961.50","","-0.28%"
"11/07/2017","11,995.46","11,995.46","11,995.46","11,995.46","","1.02%"
"11/06/2017","11,874.72","11,874.72","11,874.72","11,874.72","","0.51%"
"11/03/2017","11,814.76","11,814.76","11,814.76","11,814.76","","-0.65%"
"11/02/2017","11,892.46","11,892.46","11,892.46","11,892.46","","0.14%"
"11/01/2017","11,876.23","11,876.23","11,876.23","11,876.23","","-0.05%"
